qryid;collection;ranker;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
28098;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;12501;11424;3502;0;0;0;12683
28132;gov2;tfidf;IDX_DR_TFIDF;0;100;7;100;71977;71950;13519;0;0;0;72551
28249;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;30777;30726;6660;0;0;0;31237
28325;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;307674;307648;51859;0;0;0;308298
28380;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;41399;40332;8438;0;0;0;41987
28399;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;51753;51639;10742;0;0;0;52346
28550;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;7304;7105;2254;0;0;0;7437
28633;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;21869;21849;5223;0;0;0;22135
28675;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;26070;26054;7006;0;0;0;26428
28742;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;45649;45630;10603;0;0;0;46176
28929;gov2;tfidf;IDX_DR_TFIDF;0;100;8;100;916856;916795;132531;0;0;0;918193
28982;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;60708;52546;10715;0;0;0;62960
29005;gov2;tfidf;IDX_DR_TFIDF;0;100;7;100;157647;157516;29848;0;0;0;158294
29051;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;29075;28523;7611;0;0;0;29519
29241;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;11580;11563;3485;0;0;0;11743
29414;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;122933;122911;24906;0;0;0;123528
29589;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;14173;13418;4511;0;0;0;14378
29767;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;278186;278162;51345;0;0;0;278783
29868;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;170328;169243;35063;0;0;0;170944
29880;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;479476;478702;84979;0;0;0;480510
30067;gov2;tfidf;IDX_DR_TFIDF;0;100;8;100;146237;141850;23583;0;0;0;146848
30085;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;53444;53317;11878;0;0;0;54030
30123;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;86975;86797;18351;0;0;0;87573
30518;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;6654;6269;1941;0;0;0;6781
30549;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;119953;119935;25913;0;0;0;120554
30585;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;97321;96190;20345;0;0;0;97922
30665;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;49067;48460;10433;0;0;0;49707
30730;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;15255;15204;4603;0;0;0;15455
30818;gov2;tfidf;IDX_DR_TFIDF;0;100;1;100;5218;5208;1614;0;0;0;5304
30896;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;71981;71962;15384;0;0;0;72545
31146;gov2;tfidf;IDX_DR_TFIDF;0;100;9;100;1122870;1122553;154134;0;0;0;1124131
31201;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;48354;41062;8621;0;0;0;50933
31231;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;63104;63071;13478;0;0;0;63678
31248;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;9243;9094;2689;0;0;0;9390
31287;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;88702;88685;19740;0;0;0;89290
31693;gov2;tfidf;IDX_DR_TFIDF;0;100;7;100;177316;176763;31170;0;0;0;177986
31836;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;147482;147020;28556;0;0;0;148115
31915;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;352312;351699;58749;0;0;0;352985
32068;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;44312;42884;11392;0;0;0;44843
32220;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;143332;143296;27319;0;0;0;143934
32252;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;119050;118539;26393;0;0;0;119655
32263;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;51792;51052;12013;0;0;0;52399
32358;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;163201;162993;31914;0;0;0;163833
32548;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;50879;49715;10405;0;0;0;51490
32594;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;65171;65115;17869;0;0;0;65767
32654;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;73988;73857;15405;0;0;0;74586
32827;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;62333;62124;12025;0;0;0;62925
32837;gov2;tfidf;IDX_DR_TFIDF;0;100;9;100;1294919;1294434;188072;0;0;0;1296770
33026;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;134513;122161;24170;0;0;0;137155
33032;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;43104;41704;9137;0;0;0;43691
33069;gov2;tfidf;IDX_DR_TFIDF;0;100;10;100;953759;953696;128261;0;0;0;955095
33164;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;21751;17811;4807;0;0;0;21890
33177;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;58470;58354;12975;0;0;0;58646
33249;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;52788;52230;14165;0;0;0;52967
33471;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;42511;42105;10120;0;0;0;42672
33571;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;365501;365125;67895;0;0;0;366237
33751;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;28748;26312;6574;0;0;0;29200
33796;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;36362;36341;7726;0;0;0;36891
33810;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;34565;34393;7505;0;0;0;35062
33862;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;25511;25485;5636;0;0;0;25884
34109;gov2;tfidf;IDX_DR_TFIDF;0;100;8;100;355363;355336;54834;0;0;0;356042
34123;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;27252;26534;7812;0;0;0;27575
34136;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;380078;380057;70250;0;0;0;380824
34144;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;38968;36327;7811;0;0;0;39431
34245;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;16351;16324;5054;0;0;0;16567
34980;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;218265;218244;42972;0;0;0;218882
35019;gov2;tfidf;IDX_DR_TFIDF;0;100;1;100;6949;5562;1499;0;0;0;7062
35082;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;9679;9664;3007;0;0;0;9828
35105;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;8063;8050;2468;0;0;0;8182
35255;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;18939;18922;4874;0;0;0;19186
35283;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;57956;57935;13579;0;0;0;58501
35961;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;34989;34795;7909;0;0;0;35529
36139;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;10980;10958;3172;0;0;0;11124
36317;gov2;tfidf;IDX_DR_TFIDF;0;100;8;100;681367;681340;97587;0;0;0;682709
36421;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;122909;119528;22197;0;0;0;123518
36459;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;94895;94553;18812;0;0;0;95510
36729;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;5635;5368;1583;0;0;0;5772
36770;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;65798;65779;13575;0;0;0;66365
36858;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;102594;101921;22405;0;0;0;103187
37017;gov2;tfidf;IDX_DR_TFIDF;0;100;7;100;272320;271671;45942;0;0;0;272963
37099;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;98976;98001;19161;0;0;0;99581
37237;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;47823;47609;10449;0;0;0;48245
37290;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;99616;99356;20221;0;0;0;99850
37372;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;18967;18526;5560;0;0;0;19205
37484;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;92531;92510;18563;0;0;0;93102
37668;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;23261;22968;5337;0;0;0;23538
37724;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;60372;60352;13272;0;0;0;60924
37805;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;319223;318891;60014;0;0;0;320309
37873;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;99895;94855;18564;0;0;0;100496
37970;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;57917;57554;14324;0;0;0;58496
38054;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;15702;15471;4340;0;0;0;15978
38071;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;329587;329565;56996;0;0;0;330202
38264;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;82033;80515;18692;0;0;0;82623
38309;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;41538;41213;9887;0;0;0;42012
38486;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;44223;44196;9855;0;0;0;44416
38669;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;19200;18788;5770;0;0;0;19297
38676;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;23315;23188;5799;0;0;0;23413
39070;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;165801;165607;31563;0;0;0;166412
39766;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;28487;26980;6819;0;0;0;28654
40062;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;6577;6272;1962;0;0;0;6679
40146;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;99557;99535;20061;0;0;0;100106
40249;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;232450;232049;46009;0;0;0;233045
40307;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;148542;147288;26298;0;0;0;149141
40376;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;36086;35752;7574;0;0;0;36596
40402;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;93915;93752;22237;0;0;0;94479
40408;gov2;tfidf;IDX_DR_TFIDF;0;100;8;100;563786;563480;83210;0;0;0;565052
40521;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;130345;129029;26242;0;0;0;130945
40569;gov2;tfidf;IDX_DR_TFIDF;0;100;7;100;190774;189692;30523;0;0;0;191363
40733;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;250242;249839;45109;0;0;0;250935
40800;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;101191;100251;21642;0;0;0;101775
40821;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;119772;119146;23561;0;0;0;120373
40859;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;39575;38532;8687;0;0;0;40046
41032;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;111216;111186;22022;0;0;0;111780
41082;gov2;tfidf;IDX_DR_TFIDF;0;100;10;100;427124;426712;56866;0;0;0;427721
41173;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;16993;16649;4954;0;0;0;17187
41213;gov2;tfidf;IDX_DR_TFIDF;0;100;7;100;191772;191746;33105;0;0;0;192332
41227;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;10891;10426;2932;0;0;0;11036
41273;gov2;tfidf;IDX_DR_TFIDF;0;100;1;100;2520;2510;913;0;0;0;2604
41380;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;12883;12868;3901;0;0;0;13033
41455;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;186829;186811;36947;0;0;0;187419
41486;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;7672;6246;1967;0;0;0;7793
41531;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;80070;80049;15544;0;0;0;80602
41638;gov2;tfidf;IDX_DR_TFIDF;0;100;1;63;3516;3439;846;0;0;0;3611
41725;gov2;tfidf;IDX_DR_TFIDF;0;100;1;100;6625;6615;1721;0;0;0;6702
41861;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;264877;264856;49973;0;0;0;265478
41993;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;17298;15896;4413;0;0;0;17504
42013;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;56894;56873;11266;0;0;0;57414
42104;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;8082;8038;2388;0;0;0;8207
42108;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;15451;15435;4365;0;0;0;15633
42136;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;133037;133015;25352;0;0;0;133593
42181;gov2;tfidf;IDX_DR_TFIDF;0;100;9;100;861907;861440;123114;0;0;0;863085
42195;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;123446;118203;23056;0;0;0;124024
42406;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;108410;107522;23094;0;0;0;108986
42463;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;38203;37484;8454;0;0;0;38623
42619;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;28345;28321;8876;0;0;0;28635
42654;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;146549;146528;28417;0;0;0;147121
42669;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;127490;126932;25778;0;0;0;128116
42750;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;215011;213666;38572;0;0;0;215604
42758;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;10803;9972;3139;0;0;0;10960
42820;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;13129;13112;3929;0;0;0;13299
43044;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;98922;98904;21761;0;0;0;99476
43094;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;26804;26211;7768;0;0;0;27076
43099;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;104908;104888;24598;0;0;0;105459
43186;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;34811;34293;7494;0;0;0;35212
43196;gov2;tfidf;IDX_DR_TFIDF;0;100;1;100;6821;6807;1948;0;0;0;6920
43294;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;39719;39700;8942;0;0;0;40191
43316;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;180043;179931;35905;0;0;0;180617
43515;gov2;tfidf;IDX_DR_TFIDF;0;100;7;100;336184;335508;61521;0;0;0;336951
43736;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;48462;46452;9749;0;0;0;49010
43805;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;208613;208580;40769;0;0;0;209222
43959;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;9540;8332;2502;0;0;0;9678
43986;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;92929;92909;18420;0;0;0;93485
44039;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;141038;140640;41190;0;0;0;141626
44041;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;41699;40825;9158;0;0;0;42196
44218;gov2;tfidf;IDX_DR_TFIDF;0;100;1;100;7044;7023;1786;0;0;0;7144
44315;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;20089;20069;4543;0;0;0;20312
44439;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;245665;245643;44546;0;0;0;246320
44443;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;109654;108877;23547;0;0;0;110232
44479;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;8079;7693;2132;0;0;0;8203
44496;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;7987;7974;2455;0;0;0;8106
44551;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;29142;29125;6620;0;0;0;29471
44624;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;49123;49098;10852;0;0;0;49624
44640;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;23886;23796;5630;0;0;0;24157
44806;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;10962;10945;3195;0;0;0;11107
44913;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;60931;60904;13280;0;0;0;61464
45146;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;37199;36906;10092;0;0;0;37639
45164;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;8314;8294;2827;0;0;0;8463
45329;gov2;tfidf;IDX_DR_TFIDF;0;100;8;100;160867;160839;27568;0;0;0;161425
45344;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;19459;19159;5888;0;0;0;19683
45358;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;49102;49087;10641;0;0;0;49610
45365;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;90042;89951;18417;0;0;0;90595
45414;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;36456;36151;7839;0;0;0;36988
45421;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;43269;43113;9434;0;0;0;43727
45429;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;156494;156466;33920;0;0;0;157078
45478;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;7952;7196;1870;0;0;0;8052
45479;gov2;tfidf;IDX_DR_TFIDF;0;100;10;100;315991;315941;48027;0;0;0;316536
45493;gov2;tfidf;IDX_DR_TFIDF;0;100;11;100;585986;585443;79369;0;0;0;586885
45542;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;63907;63160;13845;0;0;0;64478
45566;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;102993;102751;22111;0;0;0;103581
45719;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;151975;151298;29928;0;0;0;152548
45751;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;136003;135356;27251;0;0;0;136579
45919;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;39583;38904;8435;0;0;0;40072
45938;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;17252;17227;5110;0;0;0;17476
45970;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;32277;32259;8144;0;0;0;32702
46163;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;7617;7600;2334;0;0;0;7724
46448;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;7057;7045;2266;0;0;0;7154
46471;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;58015;57997;12940;0;0;0;58519
46492;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;23725;23551;6055;0;0;0;24007
46547;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;144380;144360;32273;0;0;0;144929
47084;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;49153;48382;10313;0;0;0;49685
47292;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;30010;29913;6209;0;0;0;30387
47371;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;56608;56586;12380;0;0;0;57124
47831;gov2;tfidf;IDX_DR_TFIDF;0;100;9;100;1156999;1156811;171418;0;0;0;1158683
47859;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;95190;85060;16149;0;0;0;97678
47892;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;6403;6304;1949;0;0;0;6526
47911;gov2;tfidf;IDX_DR_TFIDF;0;100;7;100;529107;529083;86372;0;0;0;529957
47938;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;35370;32553;6878;0;0;0;35767
48131;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;326959;326938;82675;0;0;0;328094
48193;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;32005;27218;5985;0;0;0;32360
48291;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;18821;18799;5786;0;0;0;19038
48339;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;172947;172923;32396;0;0;0;173500
48387;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;20210;19512;4396;0;0;0;20468
48435;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;30369;30350;6883;0;0;0;30734
48531;gov2;tfidf;IDX_DR_TFIDF;0;100;9;100;1055400;1055365;144114;0;0;0;1056995
48552;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;9961;6515;1382;0;0;0;11922
48792;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;41047;41011;10170;0;0;0;41199
48912;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;15021;14647;4689;0;0;0;15115
48988;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;70757;70643;14487;0;0;0;70958
49014;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;38954;38341;10957;0;0;0;39118
49124;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;38616;38348;8641;0;0;0;38780
49141;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;60067;59460;13548;0;0;0;60268
49144;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;21981;21174;5018;0;0;0;22098
49219;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;12237;12208;3757;0;0;0;12330
49284;gov2;tfidf;IDX_DR_TFIDF;0;100;7;100;237727;237644;39927;0;0;0;238363
49404;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;317488;316896;56865;0;0;0;318091
49409;gov2;tfidf;IDX_DR_TFIDF;0;100;7;100;119123;117847;20785;0;0;0;119679
49479;gov2;tfidf;IDX_DR_TFIDF;0;100;1;70;4943;4793;1148;0;0;0;5043
49617;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;34248;34225;8210;0;0;0;34636
49646;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;31429;31391;6506;0;0;0;31707
49650;gov2;tfidf;IDX_DR_TFIDF;0;100;8;100;157703;157674;28491;0;0;0;158261
49679;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;100682;100234;20081;0;0;0;101293
49692;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;90365;89749;19610;0;0;0;90929
49703;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;116537;116084;24465;0;0;0;117108
49817;gov2;tfidf;IDX_DR_TFIDF;0;100;7;100;254665;254040;42765;0;0;0;255252
49829;gov2;tfidf;IDX_DR_TFIDF;0;100;1;100;8251;7605;1932;0;0;0;8368
49884;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;4095;4082;1436;0;0;0;4193
49932;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;88394;88375;19148;0;0;0;88936
49935;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;9988;9597;2656;0;0;0;10110
49962;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;52446;52425;12176;0;0;0;52964
50572;gov2;tfidf;IDX_DR_TFIDF;0;100;7;100;630436;630280;100576;0;0;0;631793
50597;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;45110;40533;8917;0;0;0;45651
50675;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;19773;19673;5061;0;0;0;20035
50743;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;73890;73870;16669;0;0;0;74390
50926;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;31623;31548;8660;0;0;0;32060
51075;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;14956;14940;4395;0;0;0;15115
51191;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;32340;32323;7801;0;0;0;32796
51208;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;198854;198814;37676;0;0;0;199411
51346;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;29033;28177;6142;0;0;0;29322
51436;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;27118;27092;8149;0;0;0;27409
51563;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;183200;183178;36501;0;0;0;183764
51787;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;42754;41806;9155;0;0;0;43211
51801;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;8031;8005;2444;0;0;0;8151
51830;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;3518;3505;1133;0;0;0;3599
51948;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;66538;66517;13869;0;0;0;67045
51998;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;20581;20452;5293;0;0;0;20881
51999;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;111039;111019;23683;0;0;0;111582
52028;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;45211;44662;10171;0;0;0;45732
52059;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;8813;8778;2612;0;0;0;8940
52129;gov2;tfidf;IDX_DR_TFIDF;0;100;7;100;352767;352742;58992;0;0;0;353399
52180;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;64111;62602;12412;0;0;0;64657
52283;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;164767;164683;32324;0;0;0;165363
52453;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;42777;42130;9549;0;0;0;43243
52493;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;10025;10000;2387;0;0;0;10173
52605;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;6989;6976;1813;0;0;0;7071
52681;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;8132;8118;2759;0;0;0;8260
52731;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;76657;76637;16611;0;0;0;77168
52772;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;74286;74025;17149;0;0;0;74833
52883;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;40961;40655;9128;0;0;0;41509
52948;gov2;tfidf;IDX_DR_TFIDF;0;100;11;100;1292993;1292898;161326;0;0;0;1294712
53172;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;66732;62113;14019;0;0;0;69095
53217;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;51176;50605;11673;0;0;0;51382
53273;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;71728;71338;15092;0;0;0;72274
53382;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;10720;10615;3023;0;0;0;10842
53385;gov2;tfidf;IDX_DR_TFIDF;0;100;6;100;73795;73732;14567;0;0;0;74306
53411;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;74814;74700;17324;0;0;0;75369
53619;gov2;tfidf;IDX_DR_TFIDF;0;100;4;100;42148;41920;9544;0;0;0;42631
53667;gov2;tfidf;IDX_DR_TFIDF;0;100;5;100;128657;128627;25176;0;0;0;129227
53709;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;27148;26684;7468;0;0;0;27430
53849;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;16673;16655;4680;0;0;0;16879
53872;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;107930;107916;36158;0;0;0;108439
53939;gov2;tfidf;IDX_DR_TFIDF;0;100;2;100;19232;18647;5564;0;0;0;19429
53984;gov2;tfidf;IDX_DR_TFIDF;0;100;3;100;25057;25038;6621;0;0;0;25374
