4314;gov2;IDX_SAWIT2;0;100;3;100;113233;113199;29060;0;0;0;113955
4411;gov2;IDX_SAWIT2;0;100;3;100;3051014;3050980;886285;0;0;0;3112412
4415;gov2;IDX_SAWIT2;0;100;3;100;1121347;1121302;321178;0;0;0;1124442
4448;gov2;IDX_SAWIT2;0;100;6;100;6432183;6432141;1311912;0;0;0;6432895
4523;gov2;IDX_SAWIT2;0;100;9;100;16562501;16562454;2642495;0;0;0;16564443
4572;gov2;IDX_SAWIT2;0;100;5;100;3794733;3794694;758908;0;0;0;3795458
4708;gov2;IDX_SAWIT2;0;100;3;100;669665;669631;198391;0;0;0;670391
4712;gov2;IDX_SAWIT2;0;100;2;100;119885;119853;42947;0;0;0;120631
4720;gov2;IDX_SAWIT2;0;100;3;100;26070;26033;8515;0;0;0;26691
4727;gov2;IDX_SAWIT2;0;100;5;100;580029;579998;123657;0;0;0;580777
4740;gov2;IDX_SAWIT2;0;100;3;100;113037;113002;36421;0;0;0;113810
4875;gov2;IDX_SAWIT2;0;100;2;100;758869;758837;274958;0;0;0;759625
4956;gov2;IDX_SAWIT2;0;100;3;100;1823370;1823335;514952;0;0;0;1826900
4983;gov2;IDX_SAWIT2;0;100;9;100;3273421;3273372;503675;0;0;0;3278224
5013;gov2;IDX_SAWIT2;0;100;3;100;240378;240343;71637;0;0;0;241075
5017;gov2;IDX_SAWIT2;0;100;5;100;1451237;1451198;299835;0;0;0;1454530
5138;gov2;IDX_SAWIT2;0;100;3;100;87145;87110;31445;0;0;0;87898
5258;gov2;IDX_SAWIT2;0;100;6;100;3658495;3658454;736427;0;0;0;3728894
5884;gov2;IDX_SAWIT2;0;100;6;100;11029294;11029242;2272357;0;0;0;11292361
5927;gov2;IDX_SAWIT2;0;100;16;100;8252786;8252711;1032740;0;0;0;8253588
5941;gov2;IDX_SAWIT2;0;100;3;100;154155;154120;25765;0;0;0;154889
5971;gov2;IDX_SAWIT2;0;100;12;100;1959859;1959800;251814;0;0;0;1963471
6062;gov2;IDX_SAWIT2;0;100;4;100;954178;954141;257257;0;0;0;954904
6161;gov2;IDX_SAWIT2;0;100;3;100;336884;336849;97325;0;0;0;337633
6480;gov2;IDX_SAWIT2;0;100;2;100;77317;77285;28462;0;0;0;78047
6785;gov2;IDX_SAWIT2;0;100;3;100;681125;681091;206727;0;0;0;681846
6811;gov2;IDX_SAWIT2;0;100;5;100;7743214;7743173;1731349;0;0;0;7743981
7005;gov2;IDX_SAWIT2;0;100;4;100;860992;860956;171263;0;0;0;861730
7078;gov2;IDX_SAWIT2;0;100;5;100;3122547;3122507;671401;0;0;0;3180259
7172;gov2;IDX_SAWIT2;0;100;2;100;1654538;1654493;574234;0;0;0;1688190
7188;gov2;IDX_SAWIT2;0;100;4;100;1454007;1453961;361794;0;0;0;1457250
7211;gov2;IDX_SAWIT2;0;100;4;100;2165479;2165442;575291;0;0;0;2203139
7450;gov2;IDX_SAWIT2;0;100;8;100;2973582;2973527;509426;0;0;0;2978270
7552;gov2;IDX_SAWIT2;0;100;3;100;203734;203700;62545;0;0;0;204468
7635;gov2;IDX_SAWIT2;0;100;1;100;12269;12241;5391;0;0;0;12829
7712;gov2;IDX_SAWIT2;0;100;5;100;179685;179658;38265;0;0;0;180416
7956;gov2;IDX_SAWIT2;0;100;2;100;142955;142924;52340;0;0;0;143683
8018;gov2;IDX_SAWIT2;0;100;6;100;656938;656895;130140;0;0;0;657671
8847;gov2;IDX_SAWIT2;0;100;2;100;276119;276087;98409;0;0;0;276863
8946;gov2;IDX_SAWIT2;0;100;6;100;735995;735952;170912;0;0;0;736737
8961;gov2;IDX_SAWIT2;0;100;5;100;76272;76232;19007;0;0;0;77021
9061;gov2;IDX_SAWIT2;0;100;3;100;2595385;2595350;760736;0;0;0;2641683
9178;gov2;IDX_SAWIT2;0;100;4;100;1779225;1779176;443628;0;0;0;1782666
9275;gov2;IDX_SAWIT2;0;100;4;100;907899;907862;227549;0;0;0;908637
9523;gov2;IDX_SAWIT2;0;100;5;100;10148021;10147982;2286888;0;0;0;10416810
9527;gov2;IDX_SAWIT2;0;100;6;100;2531014;2530962;474693;0;0;0;2534947
9535;gov2;IDX_SAWIT2;0;100;3;100;1320474;1320439;376543;0;0;0;1323638
9540;gov2;IDX_SAWIT2;0;100;4;100;1471646;1471609;420497;0;0;0;1474835
9726;gov2;IDX_SAWIT2;0;100;2;100;422887;422854;149941;0;0;0;423623
9730;gov2;IDX_SAWIT2;0;100;7;100;3772380;3772336;691734;0;0;0;3839227
9839;gov2;IDX_SAWIT2;0;100;4;100;4154312;4154264;1094458;0;0;0;4234597
9840;gov2;IDX_SAWIT2;0;100;3;100;1675411;1675365;465426;0;0;0;1678795
9866;gov2;IDX_SAWIT2;0;100;4;100;377861;377824;96315;0;0;0;378585
