qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
75532;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;832227;802175;151279;50410357;0;0;832631
75775;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;320;436958;436905;61962;50410357;0;0;437289
75802;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;13500994;13500960;3048949;50410357;0;0;13654720
75881;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;4654383;4602957;842426;50410357;0;0;4657008
75911;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1666012;1597699;319935;50410357;0;0;1668225
76125;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;8;19994;10431;3258;50410357;0;0;20206
76142;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;3;25447;25420;5812;50410357;0;0;25755
76186;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;26;27390;27363;6909;50410357;0;0;27846
76213;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;473;133186;133168;43365;50410357;0;0;133477
76220;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;6183771;6183727;1165544;50410357;0;0;6227724
76446;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;552;446377;370433;65696;50410357;0;0;446690
76501;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1961911;1961865;391491;50410357;0;0;1964494
76566;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;578;1115468;1095292;212218;50410357;0;0;1115719
76664;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;8484276;8484233;1629990;50410357;0;0;8522790
76765;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1895437;1888668;463105;50410357;0;0;1899487
76812;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;520;101306;97661;32125;50410357;0;0;101600
76814;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;4564882;4564840;876010;50410357;0;0;4567483
76907;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;4086522;4068779;728890;50410357;0;0;4091305
77310;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;70;153071;116418;3614;50410357;0;0;155650
77448;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;2224145;2224103;447941;50410357;0;0;2226817
77454;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;6002814;5986961;1029143;50410357;0;0;6005044
77479;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2255847;2240830;420911;50410357;0;0;2256724
77514;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;2701422;2700480;460584;50410357;0;0;2704031
77528;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;893;153133;142934;29485;50410357;0;0;153480
77723;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;450432;450388;96120;50410357;0;0;450814
77847;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;32;203492;203439;32663;50410357;0;0;204359
77896;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;6246727;6245774;1036907;50410357;0;0;6247177
77922;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;6619848;6619804;1255549;50410357;0;0;6625374
77945;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1944390;1902898;359427;50410357;0;0;2000157
78043;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;188;223034;204920;33931;50410357;0;0;223356
78091;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;927;399424;399385;84321;50410357;0;0;399802
78160;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;0;23203;23159;5244;50410357;0;0;23455
78168;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;11109979;11109956;1794653;50410357;0;0;11110281
78192;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;1000;2276413;2194607;288031;50410357;0;0;2574750
78235;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;0;22079;11790;3962;50410357;0;0;22295
78266;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;588528;588500;113855;50410357;0;0;588888
78299;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;164947;164913;57579;50410357;0;0;165348
78576;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;170597;170561;58383;50410357;0;0;171034
78755;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;463;158641;158605;50817;50410357;0;0;158939
78823;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;274217;274183;90556;50410357;0;0;274652
78836;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;20;16229;16191;5235;50410357;0;0;16431
79049;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;8;1133;1105;198;50410357;0;0;1237
79091;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;83;22383;22365;5890;50410357;0;0;22534
79360;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;586;402329;402304;85524;50410357;0;0;402653
79607;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;11710943;11710900;2226180;50410357;0;0;11750564
79624;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;1396272;1334157;182421;50410357;0;0;1398542
79664;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;401916;397820;93709;50410357;0;0;402387
80113;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;851;771731;771690;156251;50410357;0;0;772051
80651;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;189;119303;119255;23733;50410357;0;0;119623
81131;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;902447;902404;198299;50410357;0;0;903876
81288;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;5576266;5575813;960319;50410357;0;0;5576758
81326;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1005730;1005682;179297;50410357;0;0;1008532
81329;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;866972;866925;156982;50410357;0;0;867337
81342;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;394107;394067;91022;50410357;0;0;394548
81455;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;7;30892;30853;7161;50410357;0;0;31467
81630;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;5167122;5167092;880013;50410357;0;0;5167634
81718;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;314;848987;848939;154334;50410357;0;0;851781
81962;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;129;376737;376693;76109;50410357;0;0;377027
82207;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1013463;1013424;198718;50410357;0;0;1014750
82292;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;46;95986;92035;18241;50410357;0;0;96310
82295;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;377;253699;253647;39939;50410357;0;0;253995
82364;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;3;84991;84941;13888;50410357;0;0;85853
82380;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1431155;1431029;283456;50410357;0;0;1433618
82393;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1905675;1893491;356975;50410357;0;0;1906547
82398;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;7125736;7125225;1030409;50410357;0;0;7126294
82525;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1421868;1421828;281010;50410357;0;0;1425284
82624;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;390815;390784;168028;50410357;0;0;391650
82648;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;5069250;5068614;915657;50410357;0;0;5070484
82732;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;148;26510;24902;6181;50410357;0;0;26771
82892;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;269;444872;444833;81692;50410357;0;0;445191
82893;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;512558;512520;152543;50410357;0;0;512918
83042;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;867;956454;956407;167221;50410357;0;0;956789
83111;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;217;133612;133572;30377;50410357;0;0;133926
83163;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;525120;525077;107487;50410357;0;0;525503
83278;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;129;90250;90213;29766;50410357;0;0;90532
83487;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;7562279;7562240;1242686;50410357;0;0;7562576
83561;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1614058;1592291;319773;50410357;0;0;1653977
84002;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;634;68601;59784;14649;50410357;0;0;68890
84055;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;0;1253;1211;210;50410357;0;0;1394
84064;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;721844;721825;146273;50410357;0;0;722820
84144;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;8;0;1731;681;30;50410357;0;0;1867
84281;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;198413;198398;65142;50410357;0;0;198783
84363;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1182045;1182004;238435;50410357;0;0;1184775
84404;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;3;123186;85695;15429;50410357;0;0;123797
84442;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;625413;625371;114997;50410357;0;0;625822
84455;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;4701362;4701319;890413;50410357;0;0;4703870
84655;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1065852;1057056;302315;50410357;0;0;1069292
84790;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;294;226367;224074;48967;50410357;0;0;226666
84849;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2188848;2188808;421701;50410357;0;0;2191238
84906;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;877608;819123;130729;50410357;0;0;879420
84921;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;369;69265;64055;14976;50410357;0;0;69539
84987;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;3505588;3505546;691458;50410357;0;0;3508136
84998;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;0;40922;5099;722;50410357;0;0;41212
85092;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1;401;369;106;50410357;0;0;533
85132;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;923981;923967;264062;50410357;0;0;924784
85213;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;917;204487;204446;45994;50410357;0;0;204845
85242;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;5759924;5759874;846104;50410357;0;0;5762574
85375;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2162261;2138222;297246;50410357;0;0;2167031
85425;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;4148134;4136967;725406;50410357;0;0;4148542
85454;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;682636;682599;198072;50410357;0;0;685488
85605;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;3177940;3177898;602046;50410357;0;0;3180291
85709;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;173;56926;46472;4585;50410357;0;0;59436
85847;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;2837557;2837506;493431;50410357;0;0;2840051
85942;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;4789701;4778189;716674;50410357;0;0;4790157
86024;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;9;13;217222;217159;29133;50410357;0;0;220049
86059;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;711;1471076;1471031;256629;50410357;0;0;1471428
86143;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;89257;89219;30579;50410357;0;0;89580
86149;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;362673;362639;113350;50410357;0;0;363058
86311;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1944056;1944007;340588;50410357;0;0;1944449
86347;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;1119711;1119656;177358;50410357;0;0;1122024
86374;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;2245425;2235496;453112;50410357;0;0;2247870
86411;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;273383;260876;54530;50410357;0;0;273733
86423;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;50;38395;38359;12524;50410357;0;0;38656
86436;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2896046;2896014;478315;50410357;0;0;2896866
86462;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;3244069;3243542;524642;50410357;0;0;3244714
86556;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;10;1000;4443488;4443421;492124;50410357;0;0;4443794
86642;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;1000;3515332;3515282;499739;50410357;0;0;3517871
87075;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;119271;104464;28700;50410357;0;0;119625
87185;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1145079;1145035;243285;50410357;0;0;1146395
87266;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;15;238188;237811;44116;50410357;0;0;238995
87467;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;10;52;744838;744776;91232;50410357;0;0;745128
87625;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1259711;1259665;228700;50410357;0;0;1260164
87692;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;361;587277;587233;117481;50410357;0;0;587623
87696;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;40703;40671;19420;50410357;0;0;41025
87735;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;937316;937288;269039;50410357;0;0;938128
87744;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;27;36513;35978;5927;50410357;0;0;37065
87789;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1505433;1505388;266555;50410357;0;0;1506479
87798;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;924094;924044;148054;50410357;0;0;926446
87891;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;9;19054;9377;2127;50410357;0;0;19404
87951;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;0;1198;1166;154;50410357;0;0;1316
88088;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;15;413930;413904;66813;50410357;0;0;415297
88100;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;956978;953655;301570;50410357;0;0;957863
88386;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;3069616;3068873;463322;50410357;0;0;3072147
88579;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1236285;1219169;174929;50410357;0;0;1236772
88711;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;37;36180;36143;11688;50410357;0;0;36430
88824;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2059052;2059021;341193;50410357;0;0;2061423
88981;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;8;69688;65446;4693;50410357;0;0;70054
89096;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;489;510103;510063;97529;50410357;0;0;510933
89180;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;389;100745;100151;19638;50410357;0;0;101072
89236;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1106647;1106611;335752;50410357;0;0;1107883
89258;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1310696;1309773;254200;50410357;0;0;1311153
89453;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;6140056;6140014;926187;50410357;0;0;6142556
89543;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;2643225;2574252;453206;50410357;0;0;2645472
89555;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;66;173684;168236;24674;50410357;0;0;173980
89568;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;496842;496805;153904;50410357;0;0;497728
89569;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;510;176436;175254;36496;50410357;0;0;176782
89797;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;0;4219;4176;839;50410357;0;0;4360
89800;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1514993;1514977;431171;50410357;0;0;1516564
90016;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;904454;902535;259330;50410357;0;0;905503
90027;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1820054;1818987;345486;50410357;0;0;1822137
90075;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1245279;1234944;232459;50410357;0;0;1246254
90088;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;860913;859952;163039;50410357;0;0;863424
90168;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;2012637;2001674;585114;50410357;0;0;2014388
90177;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;84;35213;21947;2709;50410357;0;0;35534
90183;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;518;122363;122326;26870;50410357;0;0;122694
90244;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;2326509;2326464;447949;50410357;0;0;2328973
90305;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1415899;1393529;243419;50410357;0;0;1416231
90391;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;22;18016;17974;3890;50410357;0;0;18232
90528;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2045035;2045011;375441;50410357;0;0;2045589
90560;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;2;19791;19747;4241;50410357;0;0;20031
90660;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;637698;637676;133963;50410357;0;0;638703
90720;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;105526;104414;26207;50410357;0;0;105898
90816;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;2;332;296;45;50410357;0;0;465
90842;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;5;741;724;215;50410357;0;0;847
90890;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;299366;299345;69241;50410357;0;0;299782
91222;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;84789;84756;40983;50410357;0;0;85435
91228;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;269704;269658;59391;50410357;0;0;270129
91316;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;4594689;4594642;769376;50410357;0;0;4595201
91420;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;57;2256;2224;1028;50410357;0;0;4836
91642;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;216203;216182;71588;50410357;0;0;216582
91726;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;0;9203;9161;2096;50410357;0;0;9461
92125;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;3764764;3764749;951921;50410357;0;0;3766346
92128;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;7920751;7892709;1499536;50410357;0;0;7983695
92355;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1265731;1256825;319662;50410357;0;0;1266666
92362;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;12;18;469120;466564;49675;50410357;0;0;469410
92521;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;3135314;3135267;531016;50410357;0;0;3135695
92992;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;554;182582;182541;35769;50410357;0;0;182891
93007;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;184;20781;20739;5211;50410357;0;0;20951
93206;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;83217;83198;28867;50410357;0;0;83559
93218;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;746688;746648;153201;50410357;0;0;748507
93560;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;195582;190555;41201;50410357;0;0;195982
93731;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;48815;48784;24989;50410357;0;0;49129
93765;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;15;3196;3157;721;50410357;0;0;3318
93776;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;49;62216;62195;14597;50410357;0;0;62625
93871;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1985535;1985493;391565;50410357;0;0;1987949
93960;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;65;39870;19452;4484;50410357;0;0;40157
93995;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;319;28058;28027;10200;50410357;0;0;28261
94227;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;2285160;2285131;479112;50410357;0;0;2287710
94597;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;8;173;340662;315293;44711;50410357;0;0;340976
94633;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;896;242970;242926;53843;50410357;0;0;243311
94650;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1546759;1546723;451658;50410357;0;0;1547810
94692;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;145;120768;118543;19100;50410357;0;0;121057
94706;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;8431193;8431150;1566127;50410357;0;0;8433874
95005;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;4027344;4020992;957631;50410357;0;0;4099583
95023;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;9;54;150664;114176;15163;50410357;0;0;153352
95031;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;842226;842195;369933;50410357;0;0;843141
95074;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;92656;90148;40220;50410357;0;0;93306
95184;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;120351;120315;41451;50410357;0;0;120763
95313;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;8;1000;5813455;5813401;782406;50410357;0;0;5813870
95318;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1726323;1726281;331732;50410357;0;0;1731629
95429;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1291759;1287461;363219;50410357;0;0;1292950
95718;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;7144556;7143095;1732082;50410357;0;0;7300538
95750;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;897;260251;236197;34570;50410357;0;0;260596
95950;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;5;880;833;112;50410357;0;0;1012
95998;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;985;1003348;1003327;210609;50410357;0;0;1003692
96046;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;223;97598;97555;21575;50410357;0;0;97907
96091;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;827164;827112;127820;50410357;0;0;827551
96116;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;86;14364;14323;3270;50410357;0;0;14504
96121;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;264;364900;364871;57501;50410357;0;0;365189
96250;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;2781065;2781024;546513;50410357;0;0;2783812
96546;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;3571187;3538386;607592;50410357;0;0;3571750
96571;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;0;6314;6277;1971;50410357;0;0;6457
96589;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;15;243391;243360;34678;50410357;0;0;244293
96623;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;445;194590;193471;33760;50410357;0;0;194937
96749;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;3090145;3090104;560172;50410357;0;0;3092594
97387;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;5110037;5078173;951987;50410357;0;0;5112663
97399;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;28;94229;43591;1088;50410357;0;0;94566
97456;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;17825293;17825253;2934652;50410357;0;0;17825589
97602;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;4669332;4633605;877165;50410357;0;0;4825344
97674;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;550382;504245;149727;50410357;0;0;553352
97715;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;148721;148688;68170;50410357;0;0;149413
97794;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;0;355;318;51;50410357;0;0;498
97804;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;859;440523;440498;82347;50410357;0;0;440806
97837;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;1000;813064;813011;118005;50410357;0;0;813412
97978;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1143503;1143457;215209;50410357;0;0;1143896
98001;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1017930;1017894;296382;50410357;0;0;1018972
98025;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;9;1000;2608635;2607705;330469;50410357;0;0;2608964
98327;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1264164;1264127;356892;50410357;0;0;1265699
98534;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;2120515;2118763;409379;50410357;0;0;2122968
98723;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1922135;1919943;518401;50410357;0;0;1924277
99116;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;288;2227683;2212225;331878;50410357;0;0;2227988
99179;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;499220;499177;108946;50410357;0;0;499652
99222;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;9214554;9214506;1508938;50410357;0;0;9214854
